specID,tableID,labelDrug,interactDrug(WholeStub),cellID,cellRole,cellContent,WholeSuperRow,StructureType
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Atazanavir/ Ritonavir*,2.2,Header,胨 Atazanavir 隷 Nevirapine,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,36.3,Header,* The interaction between nevirapine and the drug was evaluated in a clinical study. All other drug interactions shown are predicted.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,36.2,Header,* The interaction between nevirapine and the drug was evaluated in a clinical study. All other drug interactions shown are predicted.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antibiotics:                              Clarithromycin*",20.2,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antibiotics:                              Clarithromycin*",20.3,Header,"Clarithromycin exposure was significantly decreased by nevirapine; however, 14-OH metabolite concentrations were increased. Because clarithromycin active metabolite has reduced activity against Mycobacterium aviumintracellulare complex, overall activity against this pathogen may be altered. Alternatives to clarithromycin, such as azithromycin, should be considered.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antibiotics:                              Clarithromycin*",20.4,Header,"Clarithromycin exposure was significantly decreased by nevirapine; however, 14-OH metabolite concentrations were increased. Because clarithromycin active metabolite has reduced activity against Mycobacterium aviumintracellulare complex, overall activity against this pathogen may be altered. Alternatives to clarithromycin, such as azithromycin, should be considered.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Itraconazole,27.3,Header,Nevirapine and itraconazole should not be administered concomitantly due to potentia隷decreases in itraconazole plasma concentrations that may reduce efficacy of the drug.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Itraconazole,27.2,Header,胨 Itraconazole,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Itraconazole,27.4,Header,Nevirapine and itraconazole should not be administered concomitantly due to potentia隷decreases in itraconazole plasma concentrations that may reduce efficacy of the drug.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Nelfinavir*,8.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antifungals: Fluconazole*,25.3,Header,"Because of the risk of increased exposure to nevirapine, caution should be used in concomitant administration, and patients should be monitored closely for nevirapine-associated adverse events.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antifungals: Fluconazole*,25.2,Header,隷Nevirapine,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antifungals: Fluconazole*,25.4,Header,"Because of the risk of increased exposure to nevirapine, caution should be used in concomitant administration, and patients should be monitored closely for nevirapine-associated adverse events.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifampin*,23.4,Header,Nevirapine and rifampin should not be administered concomitantly because decreases in nevirapine plasma concentrations may reduce the efficacy of the drug. Physicians needing to treat patients co-infected with tuberculosis and using a nevirapine-containing regimen may use rifabutin instead.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifampin*,23.3,Header,Nevirapine and rifampin should not be administered concomitantly because decreases in nevirapine plasma concentrations may reduce the efficacy of the drug. Physicians needing to treat patients co-infected with tuberculosis and using a nevirapine-containing regimen may use rifabutin instead.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifampin*,23.2,Header,胨 Nevirapine,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Immunosuppressants: Cyclosporine, tacrolimus, sirolimus",32.3,Header,Appropriate doses for these combinations have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Immunosuppressants: Cyclosporine, tacrolimus, sirolimus",32.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Immunosuppressants: Cyclosporine, tacrolimus, sirolimus",32.4,Header,Appropriate doses for these combinations have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Motility agents: Cisapride,33.4,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antiarrhythmics:                              Amiodarone, disopyramide,隷lidocaine",19.4,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Motility agents: Cisapride,33.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Motility agents: Cisapride,33.3,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifabutin*,21.4,Header,"Rifabutin and its metabolite concentrations were moderately increased. Due to high intersubject variability, however, some patients may experience large increases in rifabutin exposure and may be at higher risk for rifabutin toxicity. Therefore, caution should be used in concomitant administration.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Nelfinavir*,8.3,Header,The appropriate doses of the combination of nevirapine and nelfinavir with respect to safety and efficacy have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Nelfinavir*,8.2,Header,胨Nelfinavir M8 Metabolite胨Nelfinavir Cmin,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,1.2,Header,HIV Antiviral Agents: Protease Inhibitors (PIs),None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifabutin*,21.3,Header,"Rifabutin and its metabolite concentrations were moderately increased. Due to high intersubject variability, however, some patients may experience large increases in rifabutin exposure and may be at higher risk for rifabutin toxicity. Therefore, caution should be used in concomitant administration.",None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Rifabutin*,21.2,Header,隷Rifabutin,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antiarrhythmics:                              Amiodarone, disopyramide,隷lidocaine",19.3,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Saquinavir/Ritonavir,9.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Saquinavir/Ritonavir,9.2,Header,The interaction between nevirapine saquinavir/ritonavir has not been evaluated,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Saquinavir/Ritonavir,9.3,Header,The appropriate doses of the combination of and nevirapine and saquinavir/ritonavir with respect to safety and efficacy have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antithrombotics: Warfarin,28.2,Header,Plasma concentrations may be increased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antithrombotics: Warfarin,28.3,Header,Potential effect on anticoagulation. Monitoring of anticoagulation levels is recommended.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Antithrombotics: Warfarin,28.4,Header,Potential effect on anticoagulation. Monitoring of anticoagulation levels is recommended.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Ergot alkaloids: Ergotamine,31.4,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Ergot alkaloids: Ergotamine,31.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Ergot alkaloids: Ergotamine,31.3,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Analgesics:                              Methadone*",18.3,Header,Methadone levels were decreased; increased dosages may be required to prevent symptoms of opiate withdrawal. Methadone-maintained patients beginning nevirapine therapy should be monitored for evidence of withdrawal and methadone dose should be adjusted accordingly.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Analgesics:                              Methadone*",18.2,Header,胨 Methadone,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Analgesics:                              Methadone*",18.4,Header,Methadone levels were decreased; increased dosages may be required to prevent symptoms of opiate withdrawal. Methadone-maintained patients beginning nevirapine therapy should be monitored for evidence of withdrawal and methadone dose should be adjusted accordingly.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,HIV Antiviral Agents: Protease Inhibitors (PIs),1.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Antiarrhythmics:                              Amiodarone, disopyramide,隷lidocaine",19.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,1.3,Header,HIV Antiviral Agents: Protease Inhibitors (PIs),None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Cancer chemotherapy:Cyclophosphamide,30.3,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Cancer chemotherapy:Cyclophosphamide,30.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Drug Name,0.3,Header,Clinical Comment,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Drug Name,0.2,Header,Effect on Concentration of Nevirapine or Concomitant Drug,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Drug Name,0.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Cancer chemotherapy:Cyclophosphamide,30.4,Header,Appropriate doses for this combination have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,* The interaction between nevirapine and the drug was evaluated in a clinical study. All other drug interactions shown are predicted.,36.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Delavirdine Etravirine Rilpivirine,13.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Delavirdine Etravirine Rilpivirine,13.2,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Delavirdine Etravirine Rilpivirine,13.3,Header,Plasma concentrations may be altered. Nevirapine should not be coadministered with another NNRTI as this combination has not been shown to be beneficial.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Fosamprenavir/ Ritonavir*,4.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Indinavir*,5.2,Header,胨 Indinavir,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Indinavir*,5.3,Header,The appropriate doses of this combination of indinavir and nevirapine with respect to efficacy and safety have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Indinavir*,5.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Fosamprenavir/ Ritonavir*,4.3,Header,No dosing adjustments are required when nevirapine is co-administered with 700/100 mg of fosamprenavir/ritonavir twice daily. The combination of nevirapine administered with fosamprenavir/ritonavir once daily has not been studied.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Fosamprenavir/ Ritonavir*,4.2,Header,胨Amprenavir 隷隷Nevirapine,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,HIV Antiviral Agents: Non-Nucleoside Reverse Transcriptase Inhibitors (NNRTIs),11.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,11.2,Header,HIV Antiviral Agents: Non-Nucleoside Reverse Transcriptase Inhibitors (NNRTIs),None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,11.3,Header,HIV Antiviral Agents: Non-Nucleoside Reverse Transcriptase Inhibitors (NNRTIs),None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,17.2,Header,Other Agents,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,NA,17.3,Header,Other Agents,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Other Agents,17.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Atazanavir/ Ritonavir*,2.4,Header,,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Calcium channel blockers: Diltiazem, nifedipine, verapamil",29.4,Header,Appropriate doses for these combinations have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Calcium channel blockers: Diltiazem, nifedipine, verapamil",29.3,Header,Appropriate doses for these combinations have not been established.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,"Calcium channel blockers: Diltiazem, nifedipine, verapamil",29.2,Header,Plasma concentrations may be decreased.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Boceprevir,15.2,Header,Plasma concentrations隷隷隷隷 of boceprevir may be decreased due to induction of CYP3A4/5 by nevirapine,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Boceprevir,15.3,Header,Nevirapine and boceprevir should not be coadministered because decreases in boceprevir plasma concentrations may result in a reduction in efficacy.,None,MATRIX
61409678-d2f6-42cd-b03d-b26b11b39641,5291,Nevirapine,Boceprevir,15.4,Header,,None,MATRIX
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,1.1,SuperRow,"Drugs that may reduce TSH secretion - the reduction is not sustained; therefore, hypothyroidism does not occur",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Drug or Drug Class,0.1,Data,Effect,,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Sympathomimetics,30.1,Data,Concurrent use may increase the effects of sympathomimetics or thyroid hormone. Thyroid hormones may increase the risk of coronary insufficiency when sympathomimetic agents are administered to patients with coronary artery disease.,Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,ClofibrateEstrogen-containing oral contraceptivesEstrogens (oral)Heroin/Methadone5-FluorouracilMitotaneTamoxifen,12.1,Data,Androgens/Anabolic SteroidsAsparaginaseGlucocorticoidsSlow-Release Nicotinic Acid,"Drugs that may alter T4 and T3 serum transport - but FT4 concentration remains normal; and therefore, the patient remains euthyroid",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,AmiodaroneIodide (including iodine-containing radiographic contrast agents),7.1,Data,"Iodide and drugs that contain pharmacologic amounts of iodide may cause hyperthyroidism in euthyroid patients with Grave_验s disease previously treated with antithyroid drugs or in euthyroid patients with thyroid autonomy (e.g., multinodular goiter or hyperfunctioning thyroid adenoma). Hyperthyroidism may develop over several weeks and may persist for several months after therapy discontinuation. Amiodarone may induce hyperthyroidism by causing thyroiditis.","Drugs that may increase thyroid hormone secretion, which may result in hyperthyroidism",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,6.1,SuperRow,"Drugs that may increase thyroid hormone secretion, which may result in hyperthyroidism",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,None,3.1,Data,Drugs that alter thyroid hormone secretion,None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Dopamine/Dopamine AgonistsGlucocorticoidsOctreotide,2.1,Data,Use of these agents may result in a transient reduction in TSH secretion when administered at the following doses: Dopamine (?1 mcg/kg/min); Glucocorticoids (hydrocortisone隷? 100 mg/day or equivalent); Octreotide (> 100 mcg/day).,"Drugs that may reduce TSH secretion - the reduction is not sustained; therefore, hypothyroidism does not occur",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,"AmiodaroneBeta-adrenergic antagonists- (e.g., Propranolol > 160 mg/day)Glucocorticoids- (e.g., Dexamethasone 隷 4 mg/day)Propylthiouracil (PTU)",19.1,Data,"Administration of these enzyme inhibitors decreases the peripheral conversion of T4 to T3, leading to decreased T3 levels. However, serum T4 levels are usually normal but may occasionally be slightly increased. In patients treated with large doses of propranolol (>160 mg/day), T3 and T4 levels change slightly, TSH levels remain normal, and patients are clinically euthyroid. It should be noted that actions of particular beta-adrenergic antagonists may be impaired when the hypothyroid patient is converted to the euthyroid state. Short-term administration of large doses of glucocorticoids may decrease serum T3 concentrations by 30% with minimal change in serum T4 levels. However, long-term glucocorticoid therapy may result in slightly decreased T3 and T4 levels due to decreased TBG production (see above).",Drugs that may decrease T4 5'-deiodinase activity,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,8.1,SuperRow,"Drugs that may decrease T4  absorption, which may result in hypothyroidism",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,AminoglutethimideAmiodaroneIodide (including iodine-containing radiographic contrast agents)LithiumMethimazolePropylthiouracil (PTU)SulfonamidesTolbutamide,5.1,Data,"Long-term lithium therapy can result in goiter in up to 50% of patients, and either subclinical or overt hypothyroidism, each in up to 20% of patients. The fetus, neonate, elderly and euthyroid patients with underlying thyroid disease (e.g., Hashimoto_验s thyroiditis or with Grave_验s disease previously treated with radioiodine or surgery) are among those individuals who are particularly susceptible to iodine-induced hypothyroidism. Oral cholecystographic agents and amiodarone are slowly excreted, producing more prolonged hypothyroidism than parenterally administered iodinated contrast agents. Long-term aminoglutethimide therapy may minimally decrease T4 and T3 levels and increase TSH, although all values remain within normal limits in most patients.","Drugs that may decrease thyroid hormone secretion, which may result in hypothyroidism",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,4.1,SuperRow,"Drugs that may decrease thyroid hormone secretion, which may result in hypothyroidism",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Drugs that may increase serum TBG concentration,11.1,Data,Drugs that may decrease serum TBG concentration,"Drugs that may alter T4 and T3 serum transport - but FT4 concentration remains normal; and therefore, the patient remains euthyroid",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,CarbamazepineHydantoinsPhenobarbitalRifampin,17.1,Data,"Stimulation of hepatic microsomal drug-metabolizing enzyme activity may cause increased hepatic degradation of levothyroxine, resulting in increased levothyroxine requirements. Phenytoin and carbamazepine reduce serum protein binding of levothyroxine, and total- and free-T4 may be reduced by 20% to 40%, but most patients have normal serum TSH levels and are clinically euthyroid.","Drugs that may increase hepatic metabolism, which may result in hypothyroidism",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,16.1,SuperRow,"Drugs that may increase hepatic metabolism, which may result in hypothyroidism",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,13.1,SuperRow,Drugs that may cause protein-binding site displacement,None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Antacids- Aluminum & Magnesium Hydroxides- SimethiconeBile Acid Sequestrants- Cholestyramine- ColestipolCalcium CarbonateCation Exchange Resins- KayexalateFerrous SulfateOrlistatSucralfate,9.1,Data,"Concurrent use may reduce the efficacy of levothyroxine by binding and delaying or preventing absorption, potentially resulting in hypothyroidism. Calcium carbonate may form an insoluble chelate with levothyroxine, and ferrous sulfate likely forms a ferric-thyroxine complex. Administer levothyroxine at least 4 hours apart from these agents. Patients treated concomitantly with orlistat and levothyroxine sodium should be monitored for changes in thyroid function.","Drugs that may decrease T4  absorption, which may result in hypothyroidism",SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,10.1,SuperRow,"Drugs that may alter T4 and T3 serum transport - but FT4 concentration remains normal; and therefore, the patient remains euthyroid",None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,20.1,SuperRow,Miscellaneous,None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,"Methylxanthine Bronchodilators- (e.g., Theophylline)",28.1,Data,Decreased theophylline clearance may occur in hypothyroid patients; clearance returns to normal when the euthyroid state is achieved.,Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Ketamine,27.1,Data,Concurrent use may produce marked hypertension and tachycardia; cautious administration to patients receiving thyroid hormone therapy is recommended.,Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Anticoagulants (oral)- Coumarin Derivatives- Indandione Derivatives,21.1,Data,"Thyroid hormones appear to increase the catabolism of vitamin K-dependent clotting factors, thereby increasing the anticoagulant activity of oral anticoagulants. Concomitant use of these agents impairs the compensatory increases in clotting factor synthesis. Prothrombin time should be carefully monitored in patients taking levothyroxine and oral anticoagulants and the dose of anticoagulant therapy adjusted accordingly.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Radiographic Agents,29.1,Data,"Thyroid hormones may reduce the uptake of 123 I, 131I, and 99mTc.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Growth Hormones- Somatrem- Somatropin,26.1,Data,"Excessive use of thyroid hormones with growth hormones may accelerate epiphyseal closure. However, untreated hypothyroidism may interfere with growth response to growth hormone.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Cytokines- Interferon-?- Interleukin-2,25.1,Data,"Therapy with interferon-? has been associated with the development of antithyroid microsomal antibodies in 20% of patients and some have transient hypothyroidism, hyperthyroidism, or both. Patients who have antithyroid antibodies before treatment are at higher risk for thyroid dysfunction during treatment. Interleukin-2 has been associated with transient painless thyroiditis in 20% of patients. Interferon-? and -? have not been reported to cause thyroid dysfunction.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,None,15.1,Data,Drugs that may alter T4 and T3 metabolism,None,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Furosemide (> 80 mg IV)HeparinHydantoinsNon-Steroidal Anti-Inflammatory Drugs- Fenamates- PhenylbutazoneSalicylates (> 2 g/day),14.1,Data,"Administration of these agents with levothyroxine results in an initial transient increase in FT4 . Continued administration results in a decrease in serum T4 and normal FT4 and TSH concentrations and, therefore, patients are clinically euthyroid. Salicylates inhibit binding of T4 and T3 to TBG and transthyretin. An initial increase in serum FT4 is followed by return of FT4 to normal levels with sustained therapeutic serum salicylate concentrations, although total-T4 levels may decrease by as much as 30%.",Drugs that may cause protein-binding site displacement,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Cardiac Glycosides,24.1,Data,Serum digitalis glycoside levels may be reduced in hyperthyroidism or when the hypothyroid patient is converted to the euthyroid state. Therapeutic effect of digitalis glycosides may be reduced.,Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,"Antidepressants- Tricyclics (e.g., Amitriptyline)- Tetracyclics (e.g., Maprotiline)- Selective Serotonin Reuptake Inhibitors (SSRIs; e.g., Sertraline)",22.1,Data,"Concurrent use of tri/tetracyclic antidepressants and levothyroxine may increase the therapeutic and toxic effects of both drugs, possibly due to increased receptor sensitivity to catecholamines. Toxic effects may include increased risk of cardiac arrhythmiasand CNS stimulation; onset of action of tricyclics may be accelerated. Administration of sertraline in patients stabilized on levothyroxine may result in increased levothyroxine requirements.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Antidiabetic Agents- Biguanides- Meglitinides- Sulfonylureas- Thiazolidinediones- Insulin,23.1,Data,"Addition of levothyroxine to antidiabetic or insulin therapy may result in increased antidiabetic agent or insulin requirements. Careful monitoring of diabetic control is recommended, especially when thyroid therapy is started, changed, or discontinued.",Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,Chloral HydrateDiazepamEthionamideLovastatinMetoclopramide6-MercaptopurineNitroprussidePara-aminosalicylate sodiumPerphenazineResorcinol (excessive topical use)Thiazide Diuretics,31.1,Data,These agents have been associated with thyroid hormone and/or TSH level alterations by various mechanisms.,Miscellaneous,SUBHEADER
96758019-bef6-447e-b291-1907358ed4fa,5805,Levothyroxine Sodium,NA,18.1,SuperRow,Drugs that may decrease T4 5'-deiodinase activity,None,SUBHEADER
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Valproate,8.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Phenobarbital/Primidone,5.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,? CBZ epoxide,4.1,Data,May increase CBZ epoxide levels.,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Estrogen-containing oral contraceptive preparations containing 30 mcg ethinylestradiol and 150 mcg levonorgestrel,1.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Concomitant Drug,0.1,Data,Effect on Concentration of Lamotrigine or Concomitant Drug,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Rifampin,7.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Phenytoin (PHT),6.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,Carbamazepine (CBZ) and CBZ epoxide,3.1,Data,? Lamotrigine,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,? levonorgestrel,2.1,Data,Decrease in levonorgestrel component by 19%.,None,MATRIX
3e5149aa-c566-4d75-916d-08eeb809262d,2077,Lamotrigine ,? valproate,9.1,Data,Decreased valproate concentrations an average of 25% over a 3-week period then stabilized in healthy volunteers; no change in controlled clinical trials in epilepsy patients.,None,MATRIX
22a9788c-5a9b-411e-844e-4a0b12d1d095,4784,LAMICTAL,Valproate,8.1,SuperRow,? lamotrigine,,SUBHEADER
22a9788c-5a9b-411e-844e-4a0b12d1d095,4784,LAMICTAL,Phenobarbital/Primidone,5.1,Data,? lamotrigine,,SUBHEADER
22a9788c-5a9b-411e-844e-4a0b12d1d095,4784,LAMICTAL,,4.1,Data,? CBZ epoxide,,SUBHEADER
22a9788c-5a9b-411e-844e-4a0b12d1d095,4784,LAMICTAL,Estrogen-containing oral contraceptive preparations containing 30 mcg ethinylestradiol and 150 mcg levonorgestrel,1.1,SuperRow,? lamotrigine,,SUBHEADER
22a9788c-5a9b-411e-844e-4a0b12d1d095,4784,LAMICTAL,Concomitant Drug,0.1,Data,Effect on Concentration of Lamotrigine or Concomitant Drug,,SUBHEADER
